Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
51,2120,264,196.986,148.66,62.0084,86.5777,0,165.982,191.949,165.982,105.371,227.99,105.371,227.99,191.949
52,2160,262,198.752,147.441,62.5117,87.2805,0,167.496,191.082,167.496,103.801,230.007,103.801,230.007,191.082
53,2200,270,200.267,146.482,62.7988,87.6814,0,168.868,190.322,168.868,102.641,231.667,102.641,231.667,190.322
54,2240,266,201.531,145.594,62.7982,87.6805,0,170.131,189.434,170.131,101.754,232.93,101.754,232.93,189.434
55,2280,265,202.024,144.964,62.4927,87.254,0,170.778,188.591,170.778,101.337,233.271,101.337,233.271,188.591
56,2320,262,202.614,144.027,62.915,87.8436,0,171.156,187.949,171.156,100.105,234.071,100.105,234.071,187.949
57,2360,265,203.556,143.413,63.2287,88.2816,0,171.942,187.554,171.942,99.2722,235.17,99.2722,235.17,187.554
58,2400,264,204.374,143.205,63.293,88.3713,0,172.727,187.391,172.727,99.0195,236.02,99.0195,236.02,187.391
59,2440,262,205.162,143.333,63.4281,88.56,0,173.448,187.613,173.448,99.0529,236.876,99.0529,236.876,187.613
60,2480,266,205.934,143.878,63.7273,88.9778,0,174.07,188.367,174.07,99.3889,237.797,99.3889,237.797,188.367
61,2520,262,206.715,144.465,64.0222,89.3895,0,174.704,189.16,174.704,99.7703,238.726,99.7703,238.726,189.16
62,2560,258,207.151,144.964,64.0496,89.4277,0,175.126,189.678,175.126,100.251,239.175,100.251,239.175,189.678
63,2600,266,207.512,145.474,64.1965,89.6329,0,175.413,190.29,175.413,100.657,239.61,100.657,239.61,190.29
64,2640,265,208.04,146.014,64.1238,89.5314,0,175.978,190.779,175.978,101.248,240.102,101.248,240.102,190.779
65,2680,266,207.89,146.191,64.1066,89.5073,0,175.837,190.945,175.837,101.437,239.944,101.437,239.944,190.945
66,2720,266,207.677,146.256,64.187,89.6196,0,175.584,191.066,175.584,101.447,239.771,101.447,239.771,191.066
67,2760,262,207.538,146.424,64.4135,89.9359,0,175.332,191.392,175.332,101.456,239.745,101.456,239.745,191.392
68,2800,266,207.538,146.676,64.2903,89.7638,0,175.393,191.558,175.393,101.794,239.683,101.794,239.683,191.558
69,2840,265,207.764,146.358,64.4485,89.9847,0,175.54,191.35,175.54,101.366,239.989,101.366,239.989,191.35
70,2880,267,207.58,146.33,64.43,89.9588,0,175.365,191.31,175.365,101.351,239.795,101.351,239.795,191.31
71,2920,265,207.532,146.368,64.392,89.9058,0,175.336,191.321,175.336,101.416,239.728,101.416,239.728,191.321
72,2960,265,207.188,146.399,64.3972,89.9131,0,174.99,191.356,174.99,101.443,239.387,101.443,239.387,191.356
73,3000,268,206.741,146.238,64.0789,89.4687,0,174.701,190.972,174.701,101.503,238.78,101.503,238.78,190.972
74,3040,269,206.157,146.089,64.0411,89.4159,0,174.137,190.797,174.137,101.381,238.178,101.381,238.178,190.797
75,3080,271,205.298,145.867,64.2058,89.6459,0,173.195,190.689,173.195,101.044,237.401,101.044,237.401,190.689
76,3120,270,204.655,145.949,64.043,89.4186,0,172.633,190.658,172.633,101.239,236.676,101.239,236.676,190.658
