Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
50,2080,136,160.592,105.364,35.4006,33.3777,0,142.892,122.053,142.892,88.675,178.292,88.675,178.292,122.053
51,2120,136,160.506,105.428,35.5164,33.4869,0,142.748,122.172,142.748,88.6849,178.264,88.6849,178.264,122.172
52,2160,138,160.578,105.371,35.5041,33.4753,0,142.826,122.108,142.826,88.633,178.33,88.633,178.33,122.108
53,2200,143,160.53,105.217,35.466,33.4393,0,142.797,121.937,142.797,88.4975,178.262,88.4975,178.262,121.937
54,2240,134,160.536,105.226,35.5398,33.5089,0,142.766,121.98,142.766,88.4715,178.306,88.4715,178.306,121.98
55,2280,135,160.313,105.185,35.3719,33.3506,0,142.627,121.86,142.627,88.5093,177.999,88.5093,177.999,121.86
56,2320,131,160.044,105.131,35.6623,33.6245,0,142.212,121.943,142.212,88.3187,177.875,88.3187,177.875,121.943
57,2360,142,160.086,105.236,35.5887,33.555,0,142.292,122.014,142.292,88.4586,177.88,88.4586,177.88,122.014
58,2400,137,159.889,105.148,35.5937,33.5597,0,142.092,121.927,142.092,88.3676,177.686,88.3676,177.686,121.927
59,2440,138,159.902,105.108,35.4893,33.4614,0,142.157,121.839,142.157,88.3772,177.647,88.3772,177.647,121.839
60,2480,141,159.793,105.148,35.4866,33.4588,0,142.049,121.878,142.049,88.4187,177.536,88.4187,177.536,121.878
61,2520,138,159.625,105.149,35.4197,33.3957,0,141.915,121.847,141.915,88.4516,177.335,88.4516,177.335,121.847
62,2560,136,159.66,105.051,35.6224,33.5869,0,141.849,121.844,141.849,88.2574,177.471,88.2574,177.471,121.844
63,2600,139,159.786,105.008,35.5641,33.5318,0,142.004,121.774,142.004,88.2425,177.568,88.2425,177.568,121.774
64,2640,137,159.956,104.826,35.6405,33.6039,0,142.135,121.628,142.135,88.0246,177.776,88.0246,177.776,121.628
65,2680,135,160.108,104.818,35.7348,33.6928,0,142.241,121.665,142.241,87.9721,177.976,87.9721,177.976,121.665
66,2720,134,160.404,104.634,35.9193,33.8668,0,142.444,121.568,142.444,87.7009,178.363,87.7009,178.363,121.568
67,2760,136,161.001,104.756,35.7626,33.719,0,143.12,121.616,143.12,87.897,178.882,87.897,178.882,121.616
68,2800,142,161.35,104.736,35.7821,33.7374,0,143.459,121.605,143.459,87.8675,179.241,87.8675,179.241,121.605
69,2840,135,161.806,104.751,35.6131,33.578,0,143.999,121.54,143.999,87.9616,179.612,87.9616,179.612,121.54
70,2880,139,162.187,104.733,35.6551,33.6176,0,144.36,121.541,144.36,87.9239,180.015,87.9239,180.015,121.541
71,2920,143,162.658,104.783,35.8698,33.8201,0,144.723,121.693,144.723,87.8729,180.593,87.8729,180.593,121.693
