Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
70,2880,91,325.291,103.055,104.417,126.962,0,273.082,166.536,273.082,39.5737,377.499,39.5737,377.499,166.536
71,2920,94,326.698,101.335,100.522,122.226,0,276.437,162.448,276.437,40.2225,376.959,40.2225,376.959,162.448
72,2960,88,329.262,99.8893,99.7063,121.234,0,279.409,160.506,279.409,39.2724,379.116,39.2724,379.116,160.506
73,3000,83,331.917,99.8378,96.8001,117.7,0,283.517,158.688,283.517,40.9878,380.317,40.9878,380.317,158.688
74,3040,78,335.111,100.175,96.1053,116.855,0,287.058,158.602,287.058,41.7469,383.164,41.7469,383.164,158.602
75,3080,81,339.559,101.36,94.3003,114.661,0,292.409,158.69,292.409,44.0297,386.709,44.0297,386.709,158.69
76,3120,82,344.36,103.213,93.578,113.782,0,297.571,160.104,297.571,46.3216,391.149,46.3216,391.149,160.104
77,3160,82,349.172,104.967,91.986,111.847,0,303.179,160.891,303.179,49.0441,395.165,49.0441,395.165,160.891
78,3200,81,354.808,106.671,91.191,110.88,0,309.212,162.111,309.212,51.2314,400.403,51.2314,400.403,162.111
79,3240,81,361.038,108.504,90.8373,110.45,0,315.62,163.729,315.62,53.2787,406.457,53.2787,406.457,163.729
80,3280,78,367.879,110.305,90.586,110.144,0,322.586,165.377,322.586,55.2326,413.171,55.2326,413.171,165.377
81,3320,79,375.791,110.734,90.7519,110.346,0,330.415,165.907,330.415,55.5608,421.166,55.5608,421.166,165.907
82,3360,78,383.979,110.237,91.1265,110.802,0,338.416,165.637,338.416,54.8358,429.542,54.8358,429.542,165.637
83,3400,74,396.371,109.718,91.7601,111.572,0,350.491,165.504,350.491,53.9321,442.251,53.9321,442.251,165.504
84,3440,74,406.371,110.082,91.4007,111.135,0,360.671,165.65,360.671,54.5149,452.072,54.5149,452.072,165.65
85,3480,62,418.43,110.062,95.7325,116.402,0,370.563,168.263,370.563,51.8612,466.296,51.8613,466.296,168.263
86,3520,62,429.657,111.344,96.2887,117.078,0,381.513,169.883,381.513,52.8052,477.802,52.8051,477.802,169.883
87,3560,62,442.015,112.73,98.0356,119.202,0,392.997,172.331,392.997,53.1287,491.033,53.1287,491.033,172.331
