Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
53,2200,55,351.992,372.99,136.925,488.745,0,283.53,617.363,283.53,128.618,420.454,128.618,420.454,617.363
54,2240,54,344.851,385.188,144.984,517.514,0,272.359,643.945,272.359,126.431,417.343,126.431,417.343,643.945
55,2280,55,339.314,389.565,145.688,520.026,0,266.47,649.578,266.47,129.552,412.158,129.552,412.158,649.578
56,2320,55,334.37,393.164,146.598,523.274,0,261.071,654.801,261.071,131.527,407.67,131.527,407.67,654.801
57,2360,54,331.214,387.822,143.848,513.456,0,259.29,644.55,259.29,131.094,403.137,131.094,403.137,644.55
58,2400,56,330.045,387.868,147.664,527.078,0,256.213,651.407,256.213,124.329,403.877,124.329,403.877,651.407
59,2440,53,329.879,370.489,138.333,493.771,0,260.713,617.375,260.713,123.604,399.045,123.604,399.045,617.375
60,2480,54,331.688,382.7,150.789,538.234,0,256.293,651.817,256.293,113.583,407.083,113.583,407.083,651.817
61,2520,52,334.353,373.848,145.4,518.997,0,261.654,633.347,261.654,114.35,407.053,114.35,407.053,633.347
62,2560,55,336.328,385.083,152.203,543.282,0,260.227,656.724,260.227,113.442,412.43,113.442,412.43,656.724
63,2600,62,339.843,388.778,151.803,541.854,0,263.941,659.704,263.941,117.851,415.744,117.851,415.744,659.704
64,2640,58,341.678,395.727,154.327,550.863,0,264.515,671.159,264.515,120.295,418.842,120.295,418.842,671.159
65,2680,57,342.708,399.551,159.152,568.083,0,263.132,683.592,263.132,115.509,422.284,115.509,422.284,683.592
66,2720,57,343.249,390.956,156.35,558.083,0,265.074,669.997,265.074,111.914,421.424,111.914,421.424,669.997
67,2760,57,343.463,397.018,163.599,583.957,0,261.663,688.997,261.663,105.039,425.262,105.039,425.262,688.997
68,2800,57,344.441,393.948,163.44,583.39,0,262.721,685.643,262.721,102.253,426.161,102.253,426.161,685.643
69,2840,57,345.746,409.711,175.119,625.078,0,258.187,722.25,258.187,97.1719,433.306,97.1719,433.306,722.25
70,2880,56,347.758,413.318,176.059,628.434,0,259.728,727.535,259.728,99.1016,435.787,99.1016,435.787,727.535
71,2920,57,349.669,416.982,178.368,636.675,0,260.485,735.319,260.485,98.6442,438.853,98.6442,438.853,735.319
72,2960,58,352.617,413.396,178.031,635.473,0,263.602,731.133,263.602,95.6598,441.633,95.6598,441.633,731.133
73,3000,58,354.795,405.534,177.78,634.575,0,265.905,722.822,265.905,88.2469,443.685,88.2469,443.685,722.822
74,3040,58,358.147,399.884,177.648,634.106,0,269.323,716.937,269.323,82.8312,446.971,82.8312,446.971,716.937
75,3080,59,361.428,393.685,176.46,629.865,0,273.197,708.618,273.197,78.753,449.658,78.753,449.658,708.618
76,3120,56,366.114,387.827,173.531,619.41,0,279.349,697.531,279.349,78.1219,452.88,78.1219,452.88,697.531
77,3160,55,368.642,400.208,182.191,650.32,0,277.547,725.368,277.547,75.0474,459.738,75.0474,459.738,725.368
78,3200,56,371.524,393.647,176.506,630.029,0,283.271,708.661,283.271,78.6324,459.777,78.6323,459.777,708.661
79,3240,54,373.006,407.364,186.762,666.635,0,279.625,740.682,279.625,74.0469,466.387,74.0469,466.387,740.682
80,3280,53,376.95,386.33,172.894,617.135,0,290.503,694.897,290.503,77.7623,463.396,77.7623,463.396,694.897
81,3320,53,376.793,388.458,179.494,640.693,0,287.046,708.805,287.046,68.1119,466.54,68.1119,466.54,708.805
82,3360,53,377.094,383.876,179.074,639.194,0,287.557,703.473,287.557,64.2794,466.631,64.2794,466.631,703.473
