Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
73,3000,49,419.993,441.906,55.3024,155.044,0,392.342,519.428,392.342,364.384,447.645,364.384,447.645,519.428
74,3040,48,419.994,442.275,55.5806,155.824,0,392.203,520.187,392.203,364.363,447.784,364.363,447.784,520.187
75,3080,51,419.579,442.266,55.2493,154.895,0,391.954,519.713,391.954,364.818,447.204,364.818,447.204,519.713
76,3120,50,420.075,442.199,55.7138,156.198,0,392.218,520.298,392.218,364.101,447.932,364.101,447.932,520.298
77,3160,51,419.706,441.907,55.5039,155.609,0,391.954,519.711,391.954,364.102,447.458,364.102,447.458,519.711
78,3200,50,420.609,440.376,54.7687,153.548,0,393.225,517.15,393.225,363.602,447.993,363.602,447.993,517.15
79,3240,52,420.465,440.785,54.8882,153.883,0,393.021,517.727,393.021,363.844,447.909,363.844,447.909,517.727
80,3280,54,419.579,440.624,55.2309,154.844,0,391.964,518.046,391.964,363.202,447.195,363.202,447.195,518.046
81,3320,59,419.651,438.757,54.5107,152.825,0,392.396,515.169,392.396,362.345,446.906,362.345,446.906,515.169
82,3360,54,419.927,439.821,55.2342,154.853,0,392.31,517.248,392.31,362.394,447.544,362.394,447.544,517.248
83,3400,56,419.484,439.832,55.4536,155.468,0,391.757,517.566,391.757,362.098,447.21,362.098,447.21,517.566
84,3440,50,420.385,438.79,55.6527,156.026,0,392.559,516.803,392.559,360.776,448.212,360.776,448.212,516.803
85,3480,51,419.477,437.978,55.7608,156.329,0,391.597,516.143,391.597,359.814,447.358,359.814,447.358,516.143
86,3520,52,419.574,437.924,56.0138,157.039,0,391.567,516.443,391.567,359.404,447.581,359.404,447.581,516.443
87,3560,54,419.339,437.233,56.0849,157.238,0,391.297,515.852,391.297,358.614,447.382,358.614,447.382,515.852
88,3600,50,418.566,437.872,56.5371,158.506,0,390.297,517.125,390.297,358.619,446.834,358.619,446.834,517.125
89,3640,50,419.108,437.293,56.0281,157.079,0,391.094,515.832,391.094,358.754,447.122,358.754,447.122,515.832
90,3680,49,417.505,438.673,55.8136,156.477,0,389.599,516.912,389.599,360.435,445.412,360.435,445.412,516.912
91,3720,51,417.175,438.213,55.7296,156.242,0,389.31,516.334,389.31,360.092,445.04,360.092,445.04,516.334
92,3760,50,416.073,438.595,55.8667,156.626,0,388.139,516.908,388.139,360.282,444.006,360.282,444.006,516.908
93,3800,45,415.115,439.198,55.4791,155.54,0,387.375,516.968,387.375,361.429,442.854,361.429,442.854,516.968
94,3840,47,414.432,439.061,54.1412,151.789,0,387.361,514.955,387.361,363.167,441.502,363.167,441.502,514.955
95,3880,48,413.611,439.49,54.6931,153.336,0,386.264,516.158,386.264,362.822,440.957,362.822,440.957,516.158
96,3920,50,411.989,440.232,54.4913,152.77,0,384.743,516.617,384.743,363.847,439.234,363.847,439.234,516.617
97,3960,54,411.084,438.935,53.9534,151.262,0,384.107,514.566,384.107,363.304,438.061,363.304,438.061,514.566
98,4000,45,409.709,436.77,52.3599,146.795,0,383.529,510.168,383.529,363.373,435.889,363.373,435.889,510.168
99,4040,45,408.585,436.409,53.8158,150.876,0,381.677,511.847,381.677,360.971,435.493,360.971,435.493,511.847
100,4080,47,407.233,435.472,53.5038,150.002,0,380.481,510.473,380.481,360.471,433.985,360.471,433.985,510.473
101,4120,48,406.263,433.136,54.3628,152.41,0,379.082,509.341,379.082,356.931,433.445,356.931,433.445,509.341
102,4160,46,405.907,431.841,57.2624,160.539,0,377.276,512.111,377.276,351.571,434.538,351.571,434.538,512.111
103,4200,48,403.808,428.917,59.1474,165.824,0,374.234,511.829,374.234,346.005,433.382,346.005,433.382,511.829
104,4240,46,402.688,428.909,60.7442,170.301,0,372.316,514.059,372.316,343.758,433.06,343.758,433.06,514.059
105,4280,45,401.845,427.159,62.0614,173.994,0,370.814,514.156,370.814,340.162,432.876,340.162,432.876,514.156
106,4320,47,401.127,426.358,63.1179,176.956,0,369.568,514.835,369.568,337.88,432.686,337.88,432.686,514.835
107,4360,46,399.803,424.992,63.5517,178.172,0,368.027,514.078,368.027,335.906,431.579,335.906,431.579,514.078
108,4400,45,399.402,424.346,64.1748,179.919,0,367.315,514.305,367.315,334.387,431.49,334.387,431.49,514.305
109,4440,44,398.69,424.831,64.7474,181.524,0,366.316,515.593,366.316,334.069,431.064,334.069,431.064,515.593
110,4480,43,397.438,424.658,64.9058,181.968,0,364.985,515.642,364.985,333.674,429.891,333.674,429.891,515.642
111,4520,44,397.165,424.9,65.3495,183.212,0,364.491,516.506,364.491,333.294,429.84,333.294,429.84,516.506
112,4560,43,396.192,424.477,65.1473,182.645,0,363.618,515.8,363.618,333.155,428.765,333.155,428.765,515.8
113,4600,49,395.203,423.935,66.1527,185.464,0,362.126,516.667,362.126,331.203,428.279,331.203,428.279,516.667
114,4640,48,394.026,423.428,64.8539,181.822,0,361.599,514.34,361.599,332.517,426.452,332.517,426.452,514.34
115,4680,53,393.071,425.185,64.2948,180.255,0,360.923,515.313,360.923,335.058,425.218,335.058,425.218,515.313
116,4720,52,392.084,426.325,63.9227,179.212,0,360.123,515.931,360.123,336.719,424.046,336.719,424.046,515.931
117,4760,45,390.82,426.085,61.4567,172.298,0,360.092,512.234,360.092,339.936,421.549,339.936,421.549,512.234
118,4800,48,389.774,425.566,61.586,172.661,0,358.981,511.896,358.981,339.235,420.567,339.235,420.567,511.896
119,4840,54,387.524,423.961,61.1334,171.392,0,356.957,509.657,356.957,338.265,418.091,338.265,418.091,509.657
120,4880,53,384.966,422.21,62.1667,174.289,0,353.882,509.354,353.882,335.066,416.049,335.066,416.049,509.354
121,4920,52,384.075,423.235,62.9501,176.485,0,352.6,511.478,352.6,334.993,415.55,334.993,415.55,511.478
122,4960,50,380.603,420.731,62.1959,174.371,0,349.505,507.917,349.505,333.546,411.701,333.546,411.701,507.917
123,5000,48,378.357,419.321,61.8942,173.525,0,347.41,506.083,347.41,332.558,409.304,332.558,409.304,506.083
124,5040,48,369.498,417.06,65.9726,184.959,0,336.511,509.539,336.511,324.58,402.484,324.58,402.484,509.539
125,5080,51,365.43,404.123,53.0799,148.813,0,338.89,478.529,338.89,329.716,391.97,329.716,391.97,478.529
126,5120,41,361.319,399.22,52.9949,148.575,0,334.822,473.508,334.822,324.933,387.817,324.933,387.817,473.508
127,5160,43,357.302,401.317,58.387,163.692,0,328.108,483.163,328.108,319.471,386.495,319.471,386.495,483.163
128,5200,40,352.659,398.494,58.4664,163.915,0,323.425,480.451,323.425,316.536,381.892,316.536,381.892,480.451
129,5240,47,348.144,399.69,60.9118,170.771,0,317.688,485.075,317.688,314.305,378.6,314.305,378.6,485.075
130,5280,51,345.647,396.029,57.7928,162.026,0,316.751,477.043,316.751,315.016,374.544,315.016,374.544,477.043
131,5320,53,342.69,395.812,59.7402,167.486,0,312.82,479.555,312.82,312.069,372.56,312.069,372.56,479.555
132,5360,53,340.808,390.8,56.6899,158.934,0,312.463,470.267,312.463,311.333,369.153,311.333,369.153,470.267
133,5400,52,338.829,382.268,51.4745,144.312,0,313.092,454.424,313.092,310.111,364.567,310.111,364.567,454.424
134,5440,48,337.278,378.717,52.9955,148.577,0,310.78,453.006,310.78,304.429,363.776,304.429,363.776,453.006
135,5480,44,334.538,368.631,46.5306,130.452,0,311.273,433.857,311.273,303.405,357.803,303.405,357.803,433.857
136,5520,38,332.654,369.569,52.1251,146.136,0,306.591,442.637,306.591,296.501,358.716,296.501,358.716,442.637
137,5560,38,329.688,359.445,48.6113,136.285,0,305.382,427.587,305.382,291.302,353.993,291.302,353.993,427.587
138,5600,40,327.893,359.195,47.5208,133.228,0,304.133,425.809,304.133,292.581,351.654,292.581,351.654,425.809
139,5640,47,325.543,362.261,50.2578,140.901,0,300.414,432.712,300.414,291.81,350.672,291.81,350.672,432.712
140,5680,41,322.855,360.056,48.9986,137.371,0,298.355,428.742,298.355,291.371,347.354,291.371,347.354,428.742
141,5720,47,320.596,356.937,50.4559,141.457,0,295.368,427.665,295.368,286.208,345.824,286.208,345.824,427.665
142,5760,43,318.864,352.182,48.7567,136.693,0,294.486,420.528,294.486,283.835,343.243,283.835,343.243,420.528
143,5800,42,316.671,349.083,51.0606,143.152,0,291.141,420.659,291.141,277.507,342.202,277.507,342.202,420.659
144,5840,39,315.209,343.31,45.9745,128.893,0,292.222,407.756,292.222,278.863,338.196,278.863,338.196,407.756
145,5880,38,313.046,343.731,48.6336,136.348,0,288.73,411.904,288.73,275.557,337.363,275.557,337.363,411.904
146,5920,40,312.071,343.934,50.0075,140.2,0,287.067,414.034,287.067,273.834,337.074,273.834,337.074,414.034
147,5960,39,310.602,345.376,51.2753,143.754,0,284.965,417.253,284.965,273.499,336.24,273.499,336.24,417.253
148,6000,36,310.904,345.618,50.4556,141.456,0,285.676,416.346,285.676,274.89,336.132,274.89,336.132,416.346
149,6040,32,311.091,341.017,49.2335,138.03,0,286.474,410.032,286.474,272.002,335.708,272.002,335.708,410.032
150,6080,33,311.489,338.47,47.7661,133.916,0,287.606,405.428,287.606,271.512,335.372,271.512,335.372,405.428
151,6120,34,311.585,335.327,48.4113,135.725,0,287.38,403.19,287.38,267.465,335.791,267.465,335.791,403.19
152,6160,34,311.821,333.252,49.1491,137.793,0,287.247,402.148,287.247,264.355,336.396,264.355,336.396,402.148
153,6200,34,312.278,335.646,54.7591,153.521,0,284.899,412.406,284.899,258.885,339.658,258.885,339.658,412.406
154,6240,36,313.886,332.774,48.442,135.811,0,289.665,400.68,289.665,264.869,338.107,264.869,338.107,400.68
155,6280,36,313.956,331.805,45.9983,128.959,0,290.957,396.285,290.957,267.326,336.955,267.326,336.955,396.285
156,6320,36,314.196,331.705,46.2053,129.54,0,291.093,396.475,291.093,266.935,337.298,266.935,337.298,396.475
157,6360,40,313.922,330.348,45.3071,127.022,0,291.269,393.859,291.269,266.837,336.576,266.837,336.576,393.859
158,6400,36,313.132,325.262,44.0171,123.405,0,291.123,386.965,291.123,263.559,335.14,263.559,335.14,386.965
159,6440,42,312.762,321.677,41.2931,115.768,0,292.115,379.561,292.115,263.793,333.409,263.793,333.409,379.561
160,6480,28,304.983,317.813,41.5799,116.572,0,284.193,376.099,284.193,259.527,325.773,259.527,325.773,376.099
